benchmark,qubits,gates,name,added gate,time(s)
qft_nativegates_ibm_qiskit_opt0_50,50,2525,EffectiveQM,3813.3,3609.9909999999995,
,,,,,,
qnn_nativegates_ibm_qiskit_opt0_10,10,189,EffectiveQM_abalation_bridge,198.0,71.9405,
qnn_nativegates_ibm_qiskit_opt0_10,10,189,EffectiveQM,200.7,71.7422,
,,,,,,
qnn_nativegates_ibm_qiskit_opt0_100,100,19899,EffectiveQM_abalation_bridge,29208.6,3764.6089999999995,
qnn_nativegates_ibm_qiskit_opt0_100,100,19899,EffectiveQM,31004.1,3725.5209999999997,
,,,,,,
qnn_nativegates_ibm_qiskit_opt0_20,20,779,EffectiveQM_abalation_bridge,980.7,995.8330999999998,
qnn_nativegates_ibm_qiskit_opt0_20,20,779,EffectiveQM,990.6,1192.9803,
,,,,,,
qnn_nativegates_ibm_qiskit_opt0_30,30,1769,EffectiveQM_abalation_bridge,2352.3,3568.7839999999997,
qnn_nativegates_ibm_qiskit_opt0_30,30,1769,EffectiveQM,2381.1,3601.2899999999995,
,,,,,,
qnn_nativegates_ibm_qiskit_opt0_40,40,3159,EffectiveQM_abalation_bridge,4336.8,3605.4770000000003,
qnn_nativegates_ibm_qiskit_opt0_40,40,3159,EffectiveQM,4390.8,3614.0860000000002,
,,,,,,
qnn_nativegates_ibm_qiskit_opt0_50,50,4949,EffectiveQM_abalation_bridge,6938.1,3625.0809999999997,
qnn_nativegates_ibm_qiskit_opt0_50,50,4949,EffectiveQM,6965.1,3611.2129999999997,
,,,,,,
qpeexact_nativegates_ibm_qiskit_opt0_10,10,98,EffectiveQM_abalation_bridge,106.5,20.9509,
qpeexact_nativegates_ibm_qiskit_opt0_10,10,98,EffectiveQM,107.4,23.1078,
,,,,,,
qpeexact_nativegates_ibm_qiskit_opt0_100,100,10047,EffectiveQM_abalation_bridge,17617.8,3668.9439999999995,
qpeexact_nativegates_ibm_qiskit_opt0_100,100,10047,EffectiveQM,18327.9,3672.973000000001,
,,,,,,
qpeexact_nativegates_ibm_qiskit_opt0_20,20,407,EffectiveQM_abalation_bridge,580.5,567.1768,
qpeexact_nativegates_ibm_qiskit_opt0_20,20,407,EffectiveQM,583.2,248.70199999999994,
,,,,,,
qpeexact_nativegates_ibm_qiskit_opt0_30,30,910,EffectiveQM_abalation_bridge,1347.9,1980.922,
qpeexact_nativegates_ibm_qiskit_opt0_30,30,910,EffectiveQM,1356.6,1848.154,
,,,,,,
qpeexact_nativegates_ibm_qiskit_opt0_40,40,1617,EffectiveQM_abalation_bridge,2451.3,3604.6399999999994,
qpeexact_nativegates_ibm_qiskit_opt0_40,40,1617,EffectiveQM,2476.2,3590.6989999999996,
,,,,,,
qpeexact_nativegates_ibm_qiskit_opt0_50,50,2522,EffectiveQM_abalation_bridge,3934.8,3609.278,
qpeexact_nativegates_ibm_qiskit_opt0_50,50,2522,EffectiveQM,4007.1,3608.8700000000003,
,,,,,,
qpeinexact_nativegates_ibm_qiskit_opt0_10,10,102,EffectiveQM_abalation_bridge,116.4,20.7811,
qpeinexact_nativegates_ibm_qiskit_opt0_10,10,102,EffectiveQM,117.0,22.8277,
,,,,,,
qpeinexact_nativegates_ibm_qiskit_opt0_100,100,10047,EffectiveQM_abalation_bridge,17617.8,3701.4149999999995,
qpeinexact_nativegates_ibm_qiskit_opt0_100,100,10047,EffectiveQM,18391.5,3667.647,
,,,,,,
qpeinexact_nativegates_ibm_qiskit_opt0_20,20,407,EffectiveQM_abalation_bridge,580.5,486.87819999999994,
qpeinexact_nativegates_ibm_qiskit_opt0_20,20,407,EffectiveQM,583.2,553.8865,
,,,,,,
qpeinexact_nativegates_ibm_qiskit_opt0_30,30,912,EffectiveQM_abalation_bridge,1353.9,2250.2609999999995,
qpeinexact_nativegates_ibm_qiskit_opt0_30,30,912,EffectiveQM,1357.5,1340.3217,
,,,,,,
qpeinexact_nativegates_ibm_qiskit_opt0_40,40,1617,EffectiveQM_abalation_bridge,2451.3,3603.067,
qpeinexact_nativegates_ibm_qiskit_opt0_40,40,1617,EffectiveQM,2475.6,3071.255,
,,,,,,
qpeinexact_nativegates_ibm_qiskit_opt0_50,50,2522,EffectiveQM_abalation_bridge,3948.9,3607.737,
qpeinexact_nativegates_ibm_qiskit_opt0_50,50,2522,EffectiveQM,4007.1,3608.4339999999997,
,,,,,,
qwalk-noancilla_nativegates_ibm_qiskit_opt0_10,10,18078,EffectiveQM_abalation_bridge,16337.4,1189.1913,
qwalk-noancilla_nativegates_ibm_qiskit_opt0_10,10,18078,EffectiveQM,10411.2,844.7027,
,,,,,,
