benchmark,qubits,original CNOT gates,algorithm name,added CNOT gates,time(s)
sym6_145,7,1701,TKET,2082.0,0.3547353744506836,
,,,,,,
sym9_193,11,15232,EffectiveQM,22183.0,670.1983333333333,
sym9_193,11,15232,ILS,23413.8,119.10159999999999,
sym9_193,11,15232,Qiskit,33125.4,28.110851573944093,
sym9_193,11,15232,SAHS,34188.0,1395.7727321863174,
sym9_193,11,15232,FiDLS,40017.0,14.91,
sym9_193,11,15232,TKET,23982.0,4.441575765609741,
,,,,,,
z4_268,11,1343,EffectiveQM,1842.0,76.30122222222221,
z4_268,11,1343,ILS,1929.0,12.2899,
z4_268,11,1343,Qiskit,2860.8,3.0948983907699583,
z4_268,11,1343,SAHS,2708.1,63.8347163438797,
z4_268,11,1343,FiDLS,3084.0,1.55,
z4_268,11,1343,TKET,2250.0,0.3962290287017822,
,,,,,,
