benchmark,qubits,gates,name,added gate,time(s)
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt2_1_1.5_no.0,53,20,EffectiveQM_abalation_bridge,3.0,11.2501,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt2_1_1.5_no.0,53,20,EffectiveQM,3.9,617.0362,
,,,,,,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt2_1_1.5_no.2,53,21,EffectiveQM_abalation_bridge,3.0,12.204600000000001,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt2_1_1.5_no.2,53,21,EffectiveQM,4.5,1021.7219000000001,
,,,,,,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt2_20_1.5_no.0,53,113,EffectiveQM_abalation_bridge,76.2,1429.2971999999997,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt2_20_1.5_no.0,53,113,EffectiveQM,90.9,3601.3309999999997,
,,,,,,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt2_20_1.5_no.4,53,114,EffectiveQM_abalation_bridge,90.6,984.8206000000002,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt2_20_1.5_no.4,53,114,EffectiveQM,109.8,3609.947,
,,,,,,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt2_25_1.5_no.2,53,131,EffectiveQM_abalation_bridge,106.2,858.2789999999999,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt2_25_1.5_no.2,53,131,EffectiveQM,116.1,3605.327,
,,,,,,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt2_25_1.5_no.3,53,146,EffectiveQM_abalation_bridge,111.6,937.1042000000001,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt2_25_1.5_no.3,53,146,EffectiveQM,137.1,3611.5559999999996,
,,,,,,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt2_2_1.5_no.4,53,21,EffectiveQM_abalation_bridge,3.0,9.822399999999998,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt2_2_1.5_no.4,53,21,EffectiveQM,5.4,162.86949999999996,
,,,,,,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt2_2_1.5_no.5,53,22,EffectiveQM_abalation_bridge,3.0,15.053300000000002,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt2_2_1.5_no.5,53,22,EffectiveQM,7.2,1210.7862,
,,,,,,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt2_3_1.5_no.3,53,33,EffectiveQM_abalation_bridge,6.0,45.349500000000006,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt2_3_1.5_no.3,53,33,EffectiveQM,14.4,2587.4559999999997,
,,,,,,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt2_3_1.5_no.7,53,30,EffectiveQM_abalation_bridge,3.0,34.985200000000006,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt2_3_1.5_no.7,53,30,EffectiveQM,9.0,1106.3997,
,,,,,,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt2_4_1.5_no.0,53,35,EffectiveQM_abalation_bridge,5.7,54.4422,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt2_4_1.5_no.0,53,35,EffectiveQM,10.8,1684.7550000000003,
,,,,,,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt2_4_1.5_no.4,53,28,EffectiveQM_abalation_bridge,5.4,18.7072,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt2_4_1.5_no.4,53,28,EffectiveQM,7.2,1256.5318000000002,
,,,,,,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt2_5_1.5_no.0,53,43,EffectiveQM_abalation_bridge,11.1,111.3647,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt2_5_1.5_no.0,53,43,EffectiveQM,19.8,3545.291,
,,,,,,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt2_5_1.5_no.2,53,38,EffectiveQM_abalation_bridge,2.4,42.6238,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt2_5_1.5_no.2,53,38,EffectiveQM,11.1,2772.263,
,,,,,,
