benchmark,qubits,gates,name,added gate,time(s)
QUKENO_rochester_53QBT_gate_Rochester_small_opt1_15_1.5_no.7,53,156,EffectiveQM_abalation_bridge,141.6,567.1444,
QUKENO_rochester_53QBT_gate_Rochester_small_opt1_15_1.5_no.7,53,156,EffectiveQM,153.6,3586.228,
,,,,,,
QUKENO_rochester_53QBT_gate_Rochester_small_opt1_1_1.5_no.2,53,21,EffectiveQM_abalation_bridge,3.0,11.274100000000002,
QUKENO_rochester_53QBT_gate_Rochester_small_opt1_1_1.5_no.2,53,21,EffectiveQM,3.6,820.9612,
,,,,,,
QUKENO_rochester_53QBT_gate_Rochester_small_opt1_1_1.5_no.7,53,19,EffectiveQM_abalation_bridge,3.0,13.016399999999999,
QUKENO_rochester_53QBT_gate_Rochester_small_opt1_1_1.5_no.7,53,19,EffectiveQM,3.3,440.8047999999999,
,,,,,,
QUKENO_rochester_53QBT_gate_Rochester_small_opt1_20_1.5_no.0,53,217,EffectiveQM_abalation_bridge,155.7,1106.5466000000001,
QUKENO_rochester_53QBT_gate_Rochester_small_opt1_20_1.5_no.0,53,217,EffectiveQM,232.8,3603.043,
,,,,,,
QUKENO_rochester_53QBT_gate_Rochester_small_opt1_20_1.5_no.7,53,214,EffectiveQM_abalation_bridge,201.9,704.4291000000001,
QUKENO_rochester_53QBT_gate_Rochester_small_opt1_20_1.5_no.7,53,214,EffectiveQM,205.2,3601.208,
,,,,,,
QUKENO_rochester_53QBT_gate_Rochester_small_opt1_25_1.5_no.2,53,257,EffectiveQM_abalation_bridge,128.1,1066.8578,
QUKENO_rochester_53QBT_gate_Rochester_small_opt1_25_1.5_no.2,53,257,EffectiveQM,242.7,3613.495,
,,,,,,
QUKENO_rochester_53QBT_gate_Rochester_small_opt1_25_1.5_no.6,53,258,EffectiveQM_abalation_bridge,196.5,669.6173000000001,
QUKENO_rochester_53QBT_gate_Rochester_small_opt1_25_1.5_no.6,53,258,EffectiveQM,209.4,3604.972,
,,,,,,
QUKENO_rochester_53QBT_gate_Rochester_small_opt1_2_1.5_no.2,53,32,EffectiveQM_abalation_bridge,6.0,23.701999999999998,
QUKENO_rochester_53QBT_gate_Rochester_small_opt1_2_1.5_no.2,53,32,EffectiveQM,6.3,1387.252,
,,,,,,
QUKENO_rochester_53QBT_gate_Rochester_small_opt1_2_1.5_no.9,53,30,EffectiveQM_abalation_bridge,8.1,44.2097,
QUKENO_rochester_53QBT_gate_Rochester_small_opt1_2_1.5_no.9,53,30,EffectiveQM,15.3,2238.4299999999994,
,,,,,,
QUKENO_rochester_53QBT_gate_Rochester_small_opt1_3_1.5_no.3,53,44,EffectiveQM_abalation_bridge,12.3,72.1448,
QUKENO_rochester_53QBT_gate_Rochester_small_opt1_3_1.5_no.3,53,44,EffectiveQM,16.2,2925.0340000000006,
,,,,,,
QUKENO_rochester_53QBT_gate_Rochester_small_opt1_3_1.5_no.9,53,42,EffectiveQM_abalation_bridge,19.2,73.31379999999999,
QUKENO_rochester_53QBT_gate_Rochester_small_opt1_3_1.5_no.9,53,42,EffectiveQM,23.4,2939.112,
,,,,,,
QUKENO_rochester_53QBT_gate_Rochester_small_opt1_4_1.5_no.3,53,50,EffectiveQM_abalation_bridge,11.7,126.0744,
QUKENO_rochester_53QBT_gate_Rochester_small_opt1_4_1.5_no.3,53,50,EffectiveQM,16.8,2888.531,
,,,,,,
QUKENO_rochester_53QBT_gate_Rochester_small_opt1_4_1.5_no.4,53,50,EffectiveQM_abalation_bridge,9.9,92.3724,
QUKENO_rochester_53QBT_gate_Rochester_small_opt1_4_1.5_no.4,53,50,EffectiveQM,15.6,2774.7210000000005,
,,,,,,
QUKENO_rochester_53QBT_gate_Rochester_small_opt1_5_1.5_no.4,53,58,EffectiveQM_abalation_bridge,28.5,162.1365,
