benchmark,qubits,original CNOT gates,algorithm name,added CNOT gates,time(s)
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_15_1.5_no.7,20,114,EffectiveQM,50.4,50.3583,
,,,,,,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_1_1.5_no.1,20,25,EffectiveQM_abalation_bridge,3.0,4.5413,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_1_1.5_no.1,20,25,EffectiveQM,5.4,6.8506,
,,,,,,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_1_1.5_no.2,20,26,EffectiveQM_abalation_bridge,3.3,8.455099999999998,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_1_1.5_no.2,20,26,EffectiveQM,6.9,8.9646,
,,,,,,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_1_1.5_no.3,20,23,EffectiveQM_abalation_bridge,3.0,6.867399999999999,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_1_1.5_no.3,20,23,EffectiveQM,7.2,14.4619,
,,,,,,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_1_1.5_no.6,20,27,EffectiveQM_abalation_bridge,5.4,10.1705,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_1_1.5_no.6,20,27,EffectiveQM,9.3,10.0393,
,,,,,,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_20_1.5_no.0,20,135,EffectiveQM_abalation_bridge,54.0,73.4782,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_20_1.5_no.0,20,135,EffectiveQM,61.8,80.1182,
,,,,,,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_20_1.5_no.4,20,139,EffectiveQM_abalation_bridge,57.9,116.5343,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_20_1.5_no.4,20,139,EffectiveQM,63.0,57.3706,
,,,,,,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_20_1.5_no.5,20,133,EffectiveQM_abalation_bridge,60.3,79.7182,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_20_1.5_no.5,20,133,EffectiveQM,59.7,55.568900000000006,
,,,,,,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_20_1.5_no.9,20,138,EffectiveQM_abalation_bridge,66.9,114.38230000000001,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_20_1.5_no.9,20,138,EffectiveQM,65.4,76.88,
,,,,,,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_25_1.5_no.1,20,173,EffectiveQM_abalation_bridge,66.0,78.66390000000001,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_25_1.5_no.1,20,173,EffectiveQM,63.0,59.27270000000001,
,,,,,,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_25_1.5_no.6,20,171,EffectiveQM_abalation_bridge,81.0,169.839,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_25_1.5_no.6,20,171,EffectiveQM,105.3,129.6475,
,,,,,,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_25_1.5_no.7,20,170,EffectiveQM_abalation_bridge,69.0,125.00969999999998,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_25_1.5_no.7,20,170,EffectiveQM,67.2,97.8562,
,,,,,,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_25_1.5_no.9,20,180,EffectiveQM_abalation_bridge,69.0,100.3582,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_25_1.5_no.9,20,180,EffectiveQM,76.8,83.2979,
,,,,,,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_2_1.5_no.0,20,27,EffectiveQM_abalation_bridge,3.6,7.3046999999999995,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_2_1.5_no.0,20,27,EffectiveQM,6.6,9.7677,
,,,,,,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_2_1.5_no.2,20,24,EffectiveQM_abalation_bridge,0.6,2.3888,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_2_1.5_no.2,20,24,EffectiveQM,3.9,14.447700000000001,
,,,,,,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_2_1.5_no.4,20,40,EffectiveQM_abalation_bridge,9.6,20.783299999999997,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_2_1.5_no.4,20,40,EffectiveQM,12.3,24.4773,
,,,,,,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_2_1.5_no.8,20,25,EffectiveQM_abalation_bridge,3.3,7.759900000000002,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_2_1.5_no.8,20,25,EffectiveQM,6.0,8.415799999999999,
,,,,,,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_3_1.5_no.3,20,40,EffectiveQM_abalation_bridge,13.8,23.254600000000003,
